Source,Beer,Rating,Review
Popular,Pliny The Elder,4.64,"At Healdsburg CA, near the source, everyone serves Pliny (at weddings, Bardiva, SFO Uncorked, Mill Valley) etc, and it's tempting to stick to this perfect legend where it's so fresh.
a) Acres of lace over a perfect clear golden body.
s) Straw, sun baked grass, herb, hemp, over toffee malt,
t) carmelized core overtopped with marmalade rinds, blossoms, grass.
f) That extra kick in the final swallow is interesting.
o) So glad to enjoy a week of Pliny on vacation."
Popular,Pliny The Elder,4.65,Was lucky enough to be at Monk's in Philadelphia when they threw this on. Pours clear gold. Smells piney resin and a little sweet tropical. Taste matched but piney flavors were more toned down and a tropical tone comes out. Balanced. Amazingly smooth to be this up front with the hops. Very drinkable and all around fantastic beer.
Popular,Heady Topper,4.46,"Canned on: ???? (Picked up fresh from the brewery, though.)

A - Very hazy medium orange gold color with a dense ring of creamy white lacing.

S - Bright citrus, citrus rind, dank pine, and earthy peppery citrus rind. ,

T - Juicy floral, citrus, citrus rind, a slight bit of peppery spice with some resiny pine bitterness on the back end. Finiand shes on the balanced side with a lingering mix between earthy juicy citrus and resiny pine.

M - Big medium body with prickly carbonation and bone dry on the back of the tongue.

O - Not, sure why I've never reviewed this before because I've had alot of it in the past. Final verdict? Enjoying this beer equally as much today as I did when I first had it. This Classic never gets old (IMO), just total all around class. One of my all time favorites."
Popular,Heady Topper,4.75,Pours a hazy gold. Thick foam. Juicy sweet hop aroma. Loads of dank hop flavors. Some sweetness. Some bitterness. Loads of juicy goodness. Not for the beginner but definitely very drinkable and a must have if you love IPAs.
Popular,Heady Topper,4.74,"Canned 8/18/22. Purchased that day at the brewery.

L: Normally kept in the can, this one pours a hazy dark orange with a big head that quickly thins to a film with splotches on the cap and a thicker ring around the glass. Lacing is minimal but attractive.

S: Huge aromas of everything good. Floral, citrus, tropical, mixed berries, and pine. Incredible.

T: Strong hop character in your face up front. Mellows a bit in the middle to reveal some delicious juicy fruit and berries, but the hops never take a back seat. Finishes dry, but not as bitter as the hop punch would suggest.

F: The hop onslaught provides a sticky, resinous mouthfeel, which is not a criticism.

O: Heady Topper takes no prisoners. An absolute hop smackdown that also showcases a wide variety of aromas and flavors. This is the DIPA for those who think west coasts are too bitter and hazies are too juicy."
Popular,Heady Topper,4.74,"I opened a pint can, bright citrus (mostly pineapple), pine and herbal hops greeted the nose. Bready malt and citrus juice give the impression of sweetness, alcohol is noticeable. I drank out of the can for a few sips, bitter, semi-dry and boldly flavored. Hops are way out in front, juiciness masks the malt flavor. Bitterness rises throughout the taste.

Next, I poured most of the rest into a mug. Pale orange-straw body, very hazy with a rich creamy white head that quickly shrunk to a cap that lasted leaving rings of lacing. The taste is best this way and represents a well-made Imperial New England style IPA.

Next, I added in the dregs, and I can see why this is not recommended. The haze changed to cloudy and turbid, the taste changed to peppery bitter with a slight funky juiciness. I don't mind the dregs; the white pepper bitterness hides the alcohol and keeps the sweet juice taste in check.

Medium bodied with plentiful carbonation, bold, bitter and still balanced but I wouldn't call it smooth. Lightly colored for the style and begs the question ""Should there be an Imperial NEIPA category?""
Following of the pouring guidelines is highly recommended.


Canned on 7-25-22"
Popular,Heady Topper,4.75,"My second favorite beer of all time. Absolutely nothing but awesome deliciousness throughout. Unfortunately I live in Wisconsin, and have to pay my brother to send me 4 packs. I love the somewhat malty hopped taste, when you open a can it’s aroma is almost as good as the taste. It’s been around for years, yet with all the new brews coming and going, it has rarely met it’s match."
Popular,Heady Topper,4.15,"I’m not understanding the hype around this one. My buddy from MA sent me a four pack for my birthday so I have been dissecting this for a week now.

Pours a wonderful, slightly hazy dark straw color with an immaculate head.

Aroma seems a bit lacking. Sure it has hops but it isn’t overwhelming or any better than the other 100 IPAs out there. Kind of citrusy with a touch of pine.

It’s a little malty for my liking. Thick and heavy. The hop oils really coat the tongue. Bitterness is average, not too much.

It’s a good beer but not world class IMO."
Popular,Heady Topper,4.84,"Look: Yeah, I know, I poured it out into a glass – old habits die hard. Light orange and cloudy with a silky-looking pure white head that builds up and holds as a lid, ever-so-slowly receding and leaving great lacing behind
Aroma: Ripe peaches, mango, tangerines, strawberries, cantaloupe melon, pine, some kiwi, kumquats, Cannabis, blueberries, and some sweet malt
Taste: Opens up with a barrage of citrus fruits and resinous pine sap that seemingly gain strength as they develop. Peaches, mango, and mixed berries pop up both together and separate as the journey continues and dankness also makes it presence known here and there in no-so-subtle ways. Malt sweetness tries to keep up but is continually beaten back by the hops and closes with a conifer-laden finish and a delectable, strong bite
Mouthfeel: Full, a little slick, medium-high carbonation, and felt and I’d say medium-strength dryness on the finish
Overall: Wow, this is outstanding. To me, this was the OG I heard about, here on BA, before the NE-Style IPA trend migrated West and when I saw a month-old can, I had to try it as I haven’t been a fan of the sub-style much since it took over here but figured and wished I would be. Happy to say, this is my type of beer though as it absolutely captures the amazing aromatics that the late/dry hop additions and yeast can being to the ‘hazy’ style but it drinks like a WCIPA without the chewy feel and an awesome, pithy bite, and plenty of dryness. Color me WAY impressed and I’d buy this again and again in a heartbeat. Thank you, The Alchemist, for creating this gem and props on blowing me away right out of the gate, as that doesn’t happen often"
Popular,Heady Topper,4.24,"16oz can purchased from the fridge as a single from a local bottle shop for $5.25. No canned on date. This must be fresh because this doesn't get distributed here very often and it usually sells out pretty quickly.

Look: Pours a mildly to moderately hazy pale yellow/golden color. The head dissipated quickly. This is very pale for an 8% ABV Double IPA.

Smell: The aroma is very expressive. Tons of dank, resinous hops. A bit of citrus thrown in too. Up front, I get a strong green bell pepper note. This yields to citrusy notes and resinous, piney hoppiness. I get notes of grapefruit and lemon hard candy, along with secondary notes of papaya and mango.

Taste: This is really good. It is actually quite drinkable given how aggressive it is. Up front, it's citrusy and dank. The finish is tooth-enamel stripping bitterness, in a good way. It has a strong bitter finish with lots of woody pine tar, grapefruit pith, and lemon rind. The finish is very dry and the bitterness lingers long.

Feel: It has a slick and oily mouthfeel with a relatively soft carbonation. Medium bodied.

Overall: This is my first time trying Heady Topper, as well as my first time trying anything from Alchemist. There is so much hype around this beer, so it was almost impossible to live up to it. But it actually manages to come pretty close. What I find most interesting about this beer is that it is so different from ""New England-Style IPAs"" that are made by 90% of breweries today. To me, this beer is more West Coast at heart than it is an NEIPA. This beer reminds me of Lagunitas Super Cluster, which I know is all-Citra hopped and I do not know which hops are used in Heady Topper. I would think that there at least has got to be Citra in here too though. Also reminds me a bit of Foley Brothers Prospect."
