Source,Beer,Rating,Review
Worst,Natural Ice,1.98,"The first of the month is here, and you know what that means. I’m sitting on my apartment porch in a lawn chair enjoying the best St. Louis has to offer. I’ve decided to go with the 25 oz format this time as I feel like I deserve it after my walk back from the cumberland farms I bought it from. The first pour into the glass displays a beautiful golden color. The kind of golden hue that my grandmother’s teeth have. The head quickly disipates once the liquid gold is settled. The smell has quite an inviting metallic must to it. Even though the scent of the evolving alcoholic fills the room, the flavor was a bit underwhelming. Essentially all bark, not bite with the taste. There are hints of spoiled apple and aluminum that compliment the stogie I’m ripping on. The feel of this gem is very light and dry like my work ethic. Overall, I rate this a solid 2.5. I can’t wait for next month, so I can treat myself again."
Worst,Natural Ice,2.09,"Pours piss yellow with a 1/2 inch white head; lots of bubbles. Not very much to the smell, just a little malt & straw. The taste is actually pretty good, it's not complex so I'm not about to try & break it down. But, it is full bodied & quite nice. The feel is light & pretty high in carbonation, very easy to session to say at the least. This beer is highly underrated for what it is, very affordable & I will definitely be drinking more of these in the future."
Worst,Miller 64,2.44,"Poured from the can into a standard pint.

A: Light fizzy and effervescent as expected. Pale straw color. Solid tight white head.

S: Faint grain. Typical cheap pukey hop smell from AALL type. Aluminum can notes remain.

T: Shockingly not as bad as nose. Watery and grainy as expected. I do not hate this ice cold on a hot day like today was.

M: Carbonation makes it so light that you hardly notice the underlying chalkiness, but it is there I assure you. Odd dryness with that bitter pill taste at ultimate finish when it warms up...did I mention to keep it really cold?

O: You might call this walrus piss. It is not intended to impress fancy beer palates. It is for long session days when you do not want to get arrested in a black-out drunken rage at the most redneck campground. You know, where you overhear comments like the jailbird neighbors threatening physical violence to their tattooed floozey for not getting them another beer fast enough. It saves you from that embarassment."
Worst,Miller 64,2.06,"12oz bottle, stolen from my uncle's fridge

This is so light it's barely beer. Very light scent and taste, badly burned corn and maybe an ethereal kiss of hops, like you can tell they're there but you're not actually smelling or tasting them. This is a bust, but on a low-carb diet there aren't many options

Bad even considering what it is..."
Worst,Miller 64,5,"Great Beer! To watch calories and carbs, this is the best tasting beer yet. I would/will drink even when not watching weight. Love the taste. It loses nothing in flavor. Very crisp."
Worst,Miller 64,1.75,"7/11/2021 9:10pm EST
Fort Myers Beach, FL

Poured into a pint glass

Look: Straw yellow (SRM 1) with a bright white and sparkling ocean foam head. Lacing and head retention are pleasant.

Smell: A faint hint of isolated oat and apple.

Taste: A shadow of traditional Miller. The nutty-like characteristic is present, but very diluted.

Feel: Very light and watery with a delicate fiz.

Overall: One could think about drinking a beer and it would be more like drinking a beer than drinking this beer. When the calories were cut, so were the taste and ABV. This is the opposite of a too high and intrusive ABV beer."
Worst,Miller 64,5,"Ever since Miller Brewery came out with this lower alcohol beer, I have been excited to be able to have the great taste of beer without all of the negative effects that I had been experiencing with the Miller Lite beer...
I also don't have to take medication for heartburn etc. I am having a hard time understanding why I am having trouble getting the Miller 64 beer! Please don't stop distributing Miller 64 here in Pasco County Florida, The Tampa Bay Area."
Worst,Miller 64,5,"This is my favorite beer but it is not available
At any of the many liquor stores in the Trenton/Hamilton areas. Alot of my friends drink this beer also and our private club cant even order.
What is going on with the Miller company."
Worst,Miller 64,5,"My fave!!! So sad I can barely find it now.... only bottles that are more expensive and in 12 packs... this beer is my jam! I can’t wait to have an ice cold can of it again!! Nice and refreshing, also great for someone that tends to drink fast! I chug everything I drink so this helps me keep my mind focused and still get to enjoy the fun! :)"
Worst,Miller 64,4.06,I don't understand why this beer is so hated on this site. It is just about the only decent low-alcohol beer available in the US. I like to be able to have a few beers at social events and remain unimpaired. Miller 64 is great for that.
Worst,Miller 64,2.32,"You ever get the feeling you're having a product for the last time, not because you aren't into it, but because its days are numbered on the production line? MillerSeltzer about to gentrify this neighborhood of beer. If Tomorrow Never Comes, will this beer know how much I meh her?

Just look at the dang color of this beer through its clear bottle. Dude, Who Spilled Light Beer in My Water? They go hard on the carbonation as this fizzes upward with the pour, but retention is like Raineer Wolfcastle doing comedy. That's the joke. The aroma lacks 3/4 of the beer components, and the one it has, water, well, its not supposed to be aromatic. And that's about the best where this beer is concerned: where it does almost nothing.

Taste is an afterthought, this is just meant to be something wet to consume after you run a 100 mile marathon or something. Or maybe you make an ass of yourself when you drink and you need these to keep yourself in check. The thing is, notions of malt, hops and yeast are completely lost on this beer. This makes Miller Lite and especially High Life seem like imperial stouts in comparison. Upside: not really anything in the way of an off flavor, just lacking flavor for the most part, mouth feel isn't heavy."
Worst,Miller 64,2.54,"From a 12oz can:

Appearance: Clear light gold, small head.

Smell: Corn.

Taste: Light sweetness, corn, seltzer-like dryness, watery.

Overall: Some friends had this in their beer fridge, so I had one for a review. Not bad for what it is--a very light beer. It basically tastes like watered down Miller Lite."
Worst,Miller 64,2.69,"(12 oz clear bottle, NOV0419; purchased cold single... poured into Stella Artois glass)

L: polished-clear, pale gold liquid; initially curiously lasting, glistening sponge of off-white foam - did leave a long, broad, crystalline band of lace at the top

S: urinal cake, delicate spicy-floral overtone; grain aroma like rye flour... like a High Life, stripped of its substance; not meant to be smelled?

T: grassy-bitter bite atop (again) a floury grain flavor, very subtle flash of cereal grain in the finish, but very little malt definition altogether; nearly bone dry... moderate peppery phenolic spice is all that's left humming on the palate

F: no definition to its thin body; mildly sharp and spritzy; remarkably dry with just that soft spicy warmth lingering

O: could be the glass altering the presentation of its aromas?... regardless, execution-wise a wonderfully dry, but more parching than refreshing drink; flavor-wise virtually flavorless - comes with the territory for a low-abv, low-calorie beer... one should really just abstain if this is what one's reduced to (1551)"
Worst,Miller 64,2.25,"A step above Red Dog, which once again is not saying too much. At least you will be cutting calories with this beer. It is a solid go to over Michelob, if that is what is available. Once again Miller over Budweiser seems to be better at times like those."
